ID,UNNAMED: 1,LONGITUDE,LATITUDE,NAME
02LBP0096,,98.5947,3.585,SEI_MENCIRIMIND_TWR_TB
02LBP0097,,98.5948,3.6524,KLUMPANG2_TB
02LBP0098,,98.5943,3.644,KELAMBIR_HAMPARAN_PERAK_GT
02LBP0099,,98.5956,3.4635,TIANGLAYAR_GT
02LBP0100,,98.593,3.6673,KLUMPANG_EP
02LBP0101,,98.5958,3.6943,TEBUTEBU_GT
02LBP0102,,98.5963,3.6743,KLAMBIR_V_KEBUN2_TB
02LBP0103,,98.5965,3.5143,SEMBAHE_BARU_GT
02LBP0104,,98.5968,3.6137,LALANG_PURWODADI_PL
02LBP0105,,98.5973,3.4875,PERTAMPILEN1_MT
02LBP0107,,98.598,3.3909,MEDAN_COUNTRY_CLUB_TB
02LBP0108,,98.5982,3.4754,PANCUR_BATU_MT
02LBP0109,,98.5984,3.5986,SUNGGALPUJOMULYO_EB
02LBP0110,,98.5987,3.5926,GRAND_GADING_TB
02LBP0111,,98.599,3.6999,HAMPARAN_PERAK2_TB
02LBP0112,,98.5993,3.4808,DURIN_SIMBELANG_PL
02LBP0113,,98.601,3.6131,ALBADAR_ST
02LBP0115,,98.6027,3.4308,MARTABE_GOLF_EP
02LBP0116,,98.6033,3.5724,SUNGGAL_KANAN_PL
02LBP0117,,98.6033,3.5647,SRIGUNTING_MT
02LBP0118,,98.6036,3.6051,KOMP_GRAHA_KELAPA_GADING_MT
02LBP0119,,98.6037,3.5609,SRI_GUNTING1_PL
02LBP0120,,98.6043,3.5991,PINANG_BARIS_LBP_TB
02LBP0121,,98.6044,3.4455,SUGAU_PL
02LBP0122,,98.6063,3.715,KLUMPANG_KEBON_GT
02LBP0123,,98.6089,3.4784,PERTAMPILEN2_MT
02LBP0124,,98.6093,3.6181,MSC_MEDAN_TB
02LBP0125,,98.6113,3.6331,TJGUSTA_SUNGGAL_TB
02LBP0126,,98.6114,3.7064,JLLASIMIN_TB
02LBP0127,,98.6141,3.7254,HAMPARAN_PERAK_EP
02LBP0128,,98.6154,3.6755,KLUMPANG_KEBUN_LBP2_CM
02LBP0129,,98.6186,3.4919,NAMOBINTANGPANCURBATU_GT
02LBP0130,,98.6191,3.6185,TANJUNG_GUSTA_GT
02LBP0131,,98.6221,3.7268,DUSUN_3_HAMPARAN_PERAK_MT
02LBP0132,,98.6239,3.7117,HMP_PERAK_GT
02LBP0133,,98.625,3.5173,LAU_GEMURUH_EB
02LBP0134,,98.6251,3.6151,SUKADONO_GT
02LBP0135,,98.6282,3.7184,KELAMBIR_LBP_PL
02LBP0136,,98.6333,3.6173,HELVETIA_RAYA_EP
02LBP0137,,98.6378,3.6192,GANG_MAWAR_MTGF_TB
02LBP0138,,98.6383,3.4617,DURIN_TUNGGAL_TB
02LBP0139,,98.6437,3.8237,PALUH_KURAUKARANG_GADING3_GT
02LBP0140,,98.6462,3.4353,TUALANG_PUNGKUR_PL
02LBP0141,,98.6441,3.6151,HELVETIA2_IB
02LBP0142,,98.6486,3.4794,PEMBANGUNAN_UJUNG_LABUHAN_PL
02LBP0143,,98.6517,3.4435,NAMORAMBE_TB
02LBP0144,,98.6561,3.4658,RAYA_DELITUA_KN
02LBP0145,,98.6546,3.4564,BATU_MBELIN_MT
02LBP0146,,98.6548,3.6736,MI_VETERAN_MCP_EB
02LBP0147,,98.6554,3.6186,GRAHA_HELVETIA_PL
02LBP0148,,98.6559,3.5174,TANJUNG_MORAWA_LBP1_TB
02LBP0149,,98.6587,3.6389,MANUNGGAL_MT
02LBP0150,,98.6608,3.4874,ROAD_TO_NAMORAMBE_TB
02LBP0151,,98.6608,3.6266,HELVET_BY_PASS_MT
02LBP0152,,98.6612,3.4991,NAMORAMBE1_PL
02LBP0153,,98.662,3.6228,KARYA_UJUNG_PERTEMPURAN_TB
02LBP0154,,98.662,3.5143,JOHOR_MEDAN_EP
02LBP0155,,98.6633,3.6328,MDN_TMR_GLUGUR_DARAT1_CM
02LBP0156,,98.6643,3.5084,JOHORUJUNG2_TB
02LBP0157,,98.6649,3.3702,SIBIRU_BIRU_MT
02LBP0158,,98.6675,3.4724,NAMO_BERLIN_GT
02LBP0159,,98.6683,3.5013,JOHOR_DELI_MT
02LBP0160,,98.6685,3.4947,RDTO_NAMORAMBE_DELITUA_CM
02LBP0161,,98.6706,3.5045,JOHOR_LBP_PL
02LBP0162,,98.6721,3.514,KARYA_JAYA_LBP_TB
02LBP0163,,98.674,3.3845,TJG_SENA_CM
02LBP0164,,98.6752,3.6747,KIM_POLESAMPALI_PERCUT_GT
02LBP0165,,98.6788,3.4815,MEDANDELITUA4_TB
02LBP0166,,98.6793,3.5019,GANG_SEMPURNA_MT
02LBP0167,,98.6811,3.478,SIMEME_GT
02LBP0168,,98.6814,3.5077,PAHLAWAN_DELITUA_MT
02LBP0169,,98.6814,3.5136,DELITUASUKAMAKMUR_PL
02LBP0170,,98.6814,3.4988,DELITUA_TB
02LBP0171,,98.6822,3.4953,KANTOR_POS_DELITUA_PL
02LBP0172,,98.6836,3.6745,MI_KIM_MEDAN2_MT
02LBP0174,,98.6846,3.4884,DELITUA_CITY_MT
02LBP0175,,98.6849,3.4834,NOGO_REJO_MT
02LBP0176,,98.6851,3.4667,SIDOMULYO_BIRUBIRU_PL
02LBP0177,,98.6853,3.4625,DELI_TUA_TIMUR_MT
02LBP0178,,98.6857,3.473,TANAH_MUJUR_TB
02LBP0179,,98.6872,3.4417,SIDODADI_SIBIRUBIRU_TB
02LBP0180,,98.6879,3.4563,ROAD_TO_SIBIRU_MT
02LBP0182,,98.6885,3.4498,RAHAYU_PATUMBAK_TB
02LBP0183,,98.6888,3.6724,MI_KIM_MEDAN1_MT
02LBP0184,,98.6894,3.4346,DESA_CANDIREJO_PL
02LBP0185,,98.6908,3.5078,MEKARSARIMARENDAL_PL
02LBP0186,,98.691,3.6649,SAMPALI3_ST
02LBP0187,,98.6922,3.4992,MARENDAL_ASRI_CM
02LBP0188,,98.6941,3.6602,MI_KIM_BELAWAN7_MT
02LBP0189,,98.6944,3.2006,TGMUDA_MT
02LBP0190,,98.6946,3.5036,MARINDAL1_PL
02LBP0191,,98.6947,3.6733,SAMPALI_GT
02LBP0192,,98.6948,3.6334,MI_JLSAKURA_IB
02LBP0193,,98.695,3.6287,PANCING3MEDANUTARA_PL
02LBP0194,,98.6961,3.6421,ANUGRAH_TB
02LBP0195,,98.6968,3.5102,LAHANTUBUH_AIR_TB
02LBP0196,,98.6969,3.4948,DELITUABAR_MT
02LBP0197,,98.6972,3.5145,MARIENDAL_EP
02LBP0198,,98.6984,3.1326,GUNUNG_MERIAH_MT
02LBP0199,,98.6987,3.6286,MEDANESTATE_PL
02LBP0200,,98.6997,3.52,NEWPATUMBAK_PL
02LBP0201,,98.7002,3.6396,TOL_BELMERAKM5_LBP_GT
02LBP0203,,98.7021,3.48,PENDUDUK_PATUMBAK_TB
02LBP0204,,98.7023,3.6674,KIM_POLE_GT
02LBP0205,,98.7028,3.6281,PERCUT_SEI_TUAN_LBP1_PL
02LBP0206,,98.703,3.5169,MARENDAL_PL
02LBP0207,,98.7052,3.6373,TOL_BELMERA_KM162_GT
02LBP0208,,98.7074,3.6332,CEMARA_ASRI_TIMUR_PL
02LBP0210,,98.7084,3.4071,TALUN_KENAS_TB
02LBP0211,,98.7093,3.5253,MARINDAL2_TB
02LBP0212,,98.7104,3.4446,SUROBARU_ST
02LBP0213,,98.7105,3.4921,SIGARAGARA_ST
02LBP0214,,98.7111,3.5303,BAJAK_PL
02LBP0215,,98.7121,3.6022,BANTAN_TIMUR_EB
02LBP0216,,98.7132,3.5033,LAMA_PL
02LBP0217,,98.7137,3.4698,JLPERTAHAN_PL
02LBP0218,,98.7141,3.6135,UNIMED_PL
02LBP0219,,98.714,3.6877,LINGKUNGAN_DUSUN_PL
02LBP0220,,98.7143,3.5078,PATUMBAK2_TB
02LBP0221,,98.7143,3.2636,TIGA_JUHAR_MT
02LBP0222,,98.7143,3.6031,INDONESIANTOWER_TB
02LBP0223,,98.7152,3.6291,TIRTA_DELI2_CM
02LBP0224,,98.7159,3.5152,MARIENDAL_MEDAN_PL
02LBP0225,,98.7162,3.6178,PERUMAHAN_PERMATA_CERMAI_GT
02LBP0226,,98.7166,3.6481,SAMPALI2_PL
02LBP0227,,98.7167,3.3814,TELUN_KENAS_TB
02LBP0228,,98.7168,3.6377,SAMPALI1_PL
02LBP0229,,98.7179,3.5225,PATUMBAK_EP
02LBP0230,,98.718,3.6635,PERCUT_SEI_TUAN_LBP3_EP
02LBP0231,,98.7182,3.3292,TALA_PETA_PL
02LBP0232,,98.7182,3.5053,PAJAK_SUKARAMAI_ST
02LBP0233,,98.7185,3.6664,JLKOMPMARELAN_INDAH_PL
02LBP0234,,98.7197,3.5274,NEWMEDAN_AMPLAS_USULAN_TB
02LBP0235,,98.7209,3.5502,MEDAN_TENGGARA_TB
02LBP0236,,98.7213,3.6207,MI_METEREOLOGI_MEDAN_TEMBUNG_EB
02LBP0237,,98.721,3.7028,PEMATANG_JOHAR_TB
02LBP0238,,98.721,3.6148,LAU_DENDANG_PL
02LBP0239,,98.7217,3.5445,KOMPLEKS_ASTRA_EP
02LBP0240,,98.7219,3.6107,GAMETRACO_KENANGAN_GT
02LBP0241,,98.7228,3.5231,PERJUANGAN_PATUMBAK_MT
02LBP0242,,98.7229,3.6697,SUKASETIA_LBP_TB
02LBP0243,,98.723,3.6019,UINSU_ST
02LBP0244,,98.7259,3.6202,KDI_TEMBUNG_CM
02LBP0245,,98.7274,3.5413,PETUMBAK_TB
02LBP0246,,98.7283,3.6149,LEGIUN_VETERAN_PL
02LBP0247,,98.7298,3.6809,TJSELAMAT_GT
02LBP0248,,98.7307,3.5269,GANG_DAME_MT
02LBP0249,,98.7347,3.5822,JALAN_DENAI_MT
02LBP0250,,98.736,3.6209,MDN_TB
02LBP0251,,98.7362,3.6627,SAENTIS1_PL
02LBP0252,,98.738,3.3934,NEGARA_BERINGIN_PL
02LBP0253,,98.7385,3.6271,PERUM_LAUDENDANG_MT
02LBP0254,,98.7386,3.6056,PANCING_BANDAR_SETIA_PL
02LBP0255,,98.7387,3.6137,TEMBUNG_BANDAR_CM
02LBP0256,,98.7392,3.5811,JERMAL_LBP_CM
02LBP0257,,98.7397,3.5862,PASAR_LIMA_PL
02LBP0258,,98.7402,3.6803,GANG_RASMIN_TB
02LBP0259,,98.741,3.5163,UJUNGSERDANG_GT
02LBP0260,,98.7413,3.6008,ELANG_UJUNG_MT
02LBP0261,,98.7419,3.6646,DESA_SAMPALI_TB
02LBP0262,,98.7422,3.4322,LIMAU_MUNGKUR_MT
02LBP0263,,98.7425,3.6864,TANJUNG_REJO_LBP_TB
02LBP0264,,98.7449,3.5911,MCBERINGINSELTMBUNG_TB
02LBP0265,,98.745,3.5961,JLPASAR_BARU_ST
02LBP0266,,98.7451,3.6145,TEMBUNG1_TB
02LBP0267,,98.746,3.6228,LAU_DENDANG1_PL
02LBP0268,,98.7462,3.4859,MEDAN_SINEMBAH_PL
02LBP0269,,98.7463,3.5259,UJUNGSERDANGNEW_GT
02LBP0270,,98.7475,3.6101,TEMBUNG2_TB
02LBP0271,,98.7481,3.5696,PERCUT_SEI_TUAN_LBP2_ST
02LBP0272,,98.7484,3.5859,BERINGIN_PASAR5_PL
02LBP0273,,98.7485,3.6295,PELAKSANAAN_MT
02LBP0274,,98.7491,3.5348,BNGUNSARI_INDONUSA_TB
02LBP0275,,98.7496,3.6048,TEMBUNG3_ST
02LBP0276,,98.7497,3.6475,JLBELAKANG_LBP_GT
02LBP0277,,98.7504,3.5985,TEMBUNG_KOTA_LBP1_XL
02LBP0278,,98.7509,3.582,DENAI_MT
02LBP0279,,98.7512,3.6159,BANDAR_KHALIFAH_MT
02LBP0281,,98.7525,3.6197,BANDAR_SETIA_CM
02LBP0282,,98.7533,3.669,SAENTIS_LBP2_TB
02LBP0283,,98.7533,3.6077,PERTIGAAN_BUSTANUL_MT
02LBP0284,,98.7539,3.6734,SAENTIS2_TB
02LBP0285,,98.754,3.525,SUKA_MULIA_LBP_ST
02LBP0286,,98.7545,3.5984,TEMBUNG_KOTA_LBP2_TB
02LBP0287,,98.7546,3.6123,BANDAR_KHALIPAH_MT
02LBP0288,,98.7547,3.6032,BANDAR_KHALIFA_MT
02LBP0289,,98.755,3.5944,PSR7_TEMBUNG_EP
02LBP0290,,98.7552,3.6821,DUSUN_II_PERCUT_SEI_TUAN_TB
02LBP0291,,98.7556,3.569,AMPLAS_SEITUAN_TB
02LBP0292,,98.7559,3.6375,TAMPAK_BAYAN_ST
02LBP0293,,98.7562,3.5854,PASAR_V_TEMBUNG_CM
02LBP0294,,98.7578,3.4707,TANDUKAN_RAGA_MT
02LBP0295,,98.761,3.5361,MI_BANGUN_SARI_TAMORA_MT
02LBP0296,,98.7611,3.5301,LORONGKELTJMORAWA_PL
02LBP0297,,98.7618,3.6482,DUSUN17_TBAYAN_MT
02LBP0298,,98.7623,3.6833,PERCUT_SEITUAN2_MT
02LBP0299,,98.7624,3.4928,MEDAN_SENEMBAH_TB
02LBP0300,,98.7627,3.6133,SUMBER_REJO_LBP_TB
02LBP0301,,98.7628,3.5957,SMP2_TEMBUNG_MT
02LBP0302,,98.7633,3.6028,MENCIRIM_IB
02LBP0303,,98.7656,3.5233,RDTO_TOMORAWA_MT
02LBP0304,,98.7652,3.5988,REL_KERETA_TEMBUNG_GT
02LBP0305,,98.7669,3.643,RUKUN_KOLAM_MT
02LBP0306,,98.7671,3.5028,DUSUN_LIMAU_MANIS_MT
02LBP0307,,98.7679,3.6078,KLIPPA_KUIS_GH
02LBP0308,,98.7688,3.5515,TELAGA_SARI1_TB
02LBP0309,,98.7702,3.6974,YUSUFJINTAN_PL
02LBP0310,,98.7702,3.5959,TEMBUNG_DESA_PL
02LBP0311,,98.7709,3.5055,DESA_LIMAU_MANIS_LBP2_PL
02LBP0312,,98.771,3.5359,SARIMORAWA_TB
02LBP0313,,98.7716,3.5869,BDR_KLIPPA_PL
02LBP0314,,98.7719,3.5158,LIMAU_MANIS_CM
02LBP0315,,98.7721,3.5242,MI_JLMEDAN_TEBINGTINGGI_MT
02LBP0316,,98.7731,3.6266,KAMPUNG_KOLAM_MT
02LBP0317,,98.7739,3.6067,MDNBTNGKUISSEIROTAN_PL
02LBP0318,,98.774,3.5282,BANGUN_SARI_BARU_CM
02LBP0319,,98.7756,3.5203,DESA_LIMAU_MANIS_LBP1_TB
02LBP0320,,98.7763,3.4911,BANDALA_ASRI_TB
02LBP0322,,98.7779,3.5949,SAMBIREJO_TIMUR2_TB
02LBP0323,,98.7781,3.5337,MI_KAYU_BESAR_LBP_MT
02LBP0324,,98.7785,3.6332,PENDIDIKAN_PERCUT_SEI_TUAN_PL
02LBP0325,,98.7786,3.6069,PERCUTSEITUAN_PL
02LBP0326,,98.7795,3.4981,BANGUN_REJO3_TB
02LBP0327,,98.7811,3.5223,KUIS_MORAWA_MT
02LBP0328,,98.7817,3.4759,TANDUKANRAGA_PL
02LBP0329,,98.782,3.5921,SAMBIREJO_TIMUR1_PL
02LBP0330,,98.7824,3.541,BATANG_KUIS2_MT
02LBP0331,,98.7839,3.5467,BANGUN_SARI_PL2_PL
02LBP0332,,98.7854,3.4927,GANG_BIDAN_LBP_CM
02LBP0333,,98.7844,3.6217,SEIROTAN_GH
02LBP0334,,98.7859,3.6023,BATANG_KUIS4_GT
02LBP0335,,98.7861,3.6091,BTG_KUIS_TB
02LBP0336,,98.7871,3.5024,BANDAR_LABUHAN_GH
02LBP0337,,98.7875,3.5334,BATANGKUIS_PASAR_PL
02LBP0338,,98.788,3.5186,TIRTA_DELI1_PL
02LBP0339,,98.7884,3.5079,BANGUN_REJO2_ST
02LBP0340,,98.7901,3.5916,TELAGASARI_LBP_PL
02LBP0342,,98.7907,3.5046,MI_MCLIMAUMUNGKUR_MT
02LBP0343,,98.7922,3.5613,PAJAK_IKAN_KESAWAN_CM
02LBP0344,,98.7922,3.5454,BUNTU_BEDIMBAR_GT
02LBP0345,,98.793,3.5122,KOMET_DAGANG_KRAMAT_PL
02LBP0346,,98.7934,3.6075,BAKARAN_BATU_LBP_PL
02LBP0347,,98.7935,3.5268,TJMORAWA_TB
02LBP0348,,98.7938,3.536,DAGANG_KELAMBIR_MT
02LBP0349,,98.7939,3.5186,TANJUNG_MORAWA_CITY_PL
02LBP0350,,98.7944,3.5642,TELAGA_SARI4_TB
02LBP0351,,98.7946,3.6874,SAENTIS_LBP1_TB
02LBP0352,,98.7948,3.6373,PSR_V_SIDODADI_TB
02LBP0353,,98.7969,3.6115,PIMPBINTANG_MERIAH_PL
02LBP0354,,98.7973,3.6222,SEI_ROTAN_PL
02LBP0355,,98.7974,3.5697,BATANG_KUIS3_PL
02LBP0356,,98.7974,3.5235,KAMPUNG_TENGAH_LBP_PL
02LBP0357,,98.8003,3.5306,DESA_TANJUNG_MORAWA_GT
02LBP0358,,98.8017,3.6603,BULUCINA_TB
02LBP0359,,98.8048,3.6125,BATANG_KUIS_EP
02LBP0360,,98.805,3.6216,PAYA_GAMBAR3_PL
02LBP0361,,98.8056,3.3059,SILINDAK_ST
02LBP0362,,98.8059,3.523,SEI_MERAH1_TB
02LBP0363,,98.8065,3.6629,SUGIHARJO_LBP_PL
02LBP0364,,98.8069,3.6002,PENARA_KEBUN1_EB
02LBP0365,,98.8069,3.5875,PSR_BATANG_KUIS_ST
02LBP0366,,98.8078,3.5289,KARYADARMA_PL
02LBP0367,,98.8086,3.5396,DUSUNIVTJBARU_PL
02LBP0368,,98.8086,3.5924,BATANG_KUIS1_MT
02LBP0369,,98.8086,3.561,DALUSEPULUH_MT
02LBP0370,,98.8088,3.5691,DUSUNDALU_SEPULUH_MT
02LBP0371,,98.8096,3.5437,TANJUNG_MORAWA_LBP2_EP
02LBP0372,,98.8105,3.6126,TUMPATAN_NIBUNG1_MT
02LBP0373,,98.8149,3.3715,BANGUN_PURBA_EP
02LBP0374,,98.8155,3.5493,TJMORAWA_DLSERDANG_GT
02LBP0375,,98.8156,3.6121,TJMORAWABANGUNSARI_PL
02LBP0376,,98.8181,3.6226,PAYA_GAMBAR1_PL
02LBP0377,,98.8192,3.539,KIM_STAR_GT
02LBP0378,,98.8203,3.5518,PERDAMEAN_TJMORAWA_PL
02LBP0380,,98.8219,3.547,TJGMORAWA_DELI_TB
02LBP0381,,98.8269,3.5682,DALU_10B_TB
02LBP0382,,98.8273,3.555,TURIWONOSARI_TB
02LBP0383,,98.8277,3.4964,SEIMERAH_PL
02LBP0384,,98.8281,3.5503,PARDAMEAN_TJ_MORAWA_EB
02LBP0385,,98.8302,3.4296,BATU_LOKONG_PL
02LBP0386,,98.8319,3.6144,SENA_KUIS_TB
02LBP0387,,98.8324,3.3988,SIALANG_BARU_PL
02LBP0388,,98.8325,3.5231,SEI_MERAH_TB
02LBP0389,,98.8327,3.5495,ROAD_MEDAN_LUBUK_PAKAM_TB
02LBP0390,,98.8333,3.6002,TUMPATAN_NIBUNG_PL
02LBP0391,,98.8346,3.6371,PAYA_GAMBAR2_GH
02LBP0392,,98.8419,3.6829,RANTAUPANJANGSERGAI_PL
02LBP0393,,98.844,3.4979,DESA_NAGAREJO_ST
02LBP0394,,98.8444,3.6274,SIDO_URIP_MT
02LBP0395,,98.8466,3.5533,DESA_PERDAMAIAN_GT
02LBP0396,,98.8481,3.4919,LENGAU_SEPRANG_CM
02LBP0397,,98.8514,3.6088,KUALANAMU_PL
02LBP0398,,98.8533,3.4471,PETUMBUKAN_LBP1_TB
02LBP0399,,98.8535,3.5509,PERDAMEAN_CM
02LBP0400,,98.8535,3.5509,IN_RSGRANDMEDISTRA_CM
02LBP0401,,98.8553,3.6757,DESA_PANTAI_LABU_KN
02LBP0402,,98.8584,3.5948,DUSUN_RAHAYU_MT
02LBP0403,,98.859,3.5485,PETAPAHAN_LBP1_PL
02LBP0404,,98.8595,3.5619,PERMAI_PERDAMEAN_GH
02LBP0405,,98.8598,3.5777,LUBUK_PAKAM_TIGA_TB
02LBP0406,,98.8611,3.4345,PISANG_PALA_MT
02LBP0407,,98.8614,3.5322,PEMDA_LUBUK_PAKAM1_EB
02LBP0408,,98.8615,3.5825,JLDUSUN_SEMPALI_EB
02LBP0409,,98.8637,3.6475,PASAR12_EB
02LBP0410,,98.8627,3.4421,PETANGGUHAN_MT
02LBP0411,,98.8629,3.5709,PALUH_KEMIRI_TB
02LBP0412,,98.8631,3.561,KUBURAN_SETIA_BUDI_MT
02LBP0413,,98.8652,3.4886,PAYASAMPIR_TB
02LBP0414,,98.8658,3.5653,PAGAR_MERBAU_TIGA_TB
02LBP0415,,98.8662,3.6019,EMPLASMEN_KUALANAMU_PL
02LBP0416,,98.8666,3.5467,PEMDA_LUBUK_PAKAM_EP
02LBP0417,,98.8677,3.5582,PETAPAHAN_LBP2_TB
02LBP0418,,98.8678,3.5746,BAKARAN_BATU_PAKAM_MT
02LBP0419,,98.8686,3.5928,PENARA_KEBUN_LS
02LBP0420,,98.8693,3.5698,BAKARAN_BATU_DELI_TB
02LBP0421,,98.8693,3.5558,JLKARYA_BAKTI_GT
02LBP0422,,98.8713,3.6765,REGEMUK_MT
02LBP0423,,98.8714,3.6476,DESA_RAMUNIA_MT
02LBP0424,,98.8747,3.5691,LUBUK_PAKAM2_GT
02LBP0425,,98.8757,3.5492,TGGARBUS_SATU_ST
02LBP0426,,98.8805,3.6369,IN_BANDARA_KUALA_NAMU2_AL
02LBP0427,,98.8771,3.5645,LUBUK_PAKAM3_MT
02LBP0428,,98.8774,3.6066,PASARKEBUN_KELAPA_ST
02LBP0429,,98.8779,3.5428,MERBAU_INDAH_MT
02LBP0430,,98.8783,3.5889,PANTAI_LABUH_CM
02LBP0431,,98.8786,3.4501,TANJUNG_SIPORKIS_CM
02LBP0432,,98.8787,3.5611,TELKOM_LUBUK_PAKAM_MT
02LBP0433,,98.8788,3.555,LUBUK_PAKAM_KOTA_PL
02LBP0435,,98.8811,3.5635,LUBUK_PAKAM_CITY_EP
02LBP0436,,98.8827,3.4364,PETUMBUKAN_LBP2_PL
02LBP0437,,98.8829,3.5685,LUBUK_PAKAM1_MT
02LBP0438,,98.8829,3.5441,TANJUNG_GARBUS_XL
02LBP0439,,98.883,3.5164,LBP_SIDODADI_MT
02LBP0440,,98.8851,3.5573,SSNGAMNGRAJALBPAKAM_PL
02LBP0441,,98.8856,3.5744,API_SADAR_TIMUR_TB
02LBP0442,,98.8865,3.5943,SEKIP_TB
02LBP0443,,98.8867,3.4631,JLN_BESAR_PATUMBUKAN_TB
02LBP0444,,98.8871,3.5087,TJGARBUS_TB
02LBP0445,,98.8877,3.4808,YONIF21_GALANG_PL
02LBP0446,,98.8882,3.6074,DESA_SEKIP_TB
02LBP0447,,98.8882,3.529,PSR_MELINTANG_LBP1_PL
02LBP0449,,98.8892,3.6239,DESA_BERINGIN_EP
02LBP0450,,98.8905,3.4409,GALANG4_PL
02LBP0451,,98.8923,3.6305,BANDARA_KUALA_NAMU1_PL
02LBP0452,,98.8926,3.5199,JATI_REJO_MT
02LBP0453,,98.893,3.5673,PAGAR_MERBAUDUA_TB
02LBP0454,,98.8933,3.6052,RAMUNIA_PL
02LBP0456,,98.8967,3.47,JAHARUN_B_DUSUN_PL
02LBP0457,,98.8968,3.4341,GALANG_TB
02LBP0458,,98.8974,3.5145,GALANG1_PL
02LBP0459,,98.8978,3.5097,SIDODADI_PAGAR_MERBAU_PL
02LBP0460,,98.8978,3.6136,APIDUSUN7A_KRGANYAR_TB
02LBP0461,,98.8989,3.4207,GALANG5_TB
02LBP0462,,98.8991,3.6593,PANTAILABU_BARU_TB
02LBP0463,,98.9005,3.6535,PANTAI_LABU2_MT
02LBP0464,,98.9023,3.4914,GALANG2_TB
02LBP0465,,98.9026,3.5721,PAGAR_JATI_LBP_PL
02LBP0466,,98.9026,3.5637,PSR_MELINTANG_LBP2_TB
02LBP0467,,98.9046,3.6658,RUGEMUK_GT
02LBP0468,,98.9055,3.4181,GALANG3_CM
02LBP0469,,98.9073,3.5938,KARANG_ANYER_MT
02LBP0470,,98.9085,3.608,RAMUNIA_PL2_PL
02LBP0471,,98.9088,3.6241,PANTAI_LABU1_MT
02LBP0472,,98.9139,3.5484,PAGAR_MERBAU_LBP1_MT
02LBP0473,,98.914,3.4336,TAMBAK_CEKUR_TB
02LBP0474,,98.9145,3.4707,DESA_PEGAJAHAN_TB
02LBP0475,,98.9165,3.6483,SARANG_BURUNG_LBP_MT
02LBP0476,,98.9191,3.5657,PAGAR_MERBAU_LBP2_PL
02LBP0477,,98.9211,3.6593,DENAIKUALA_PL
02LBP0478,,98.9283,3.6596,DENAI_KUALA_MT
02LBP0479,,98.9325,3.6351,PANTAILABU_PL
02LBP0481,,98.8769,3.636,BANDARA_KUALANAMU_DT
02LBP0482,,98.7517,3.731,PALUH_MERBAU_MT
02LBP0484,,98.5656,3.4548,SALAM_TANI_TB
02LBP0489,,98.6989,3.4881,BUMI_SERDANGDAMAI_PK
02LBP0490,,98.8783,3.3559,PAKU_LBP_MT
02LBP0491,,98.6845,3.4212,NAMO_TUALANG_PL
02LBP0492,,98.7831,3.5142,TANJUNG_MORAWA2_MT
02LBP0493,,98.5829,3.501,MULIA_TUNTUNGAN_MT
02LBP0494,,98.89,3.6201,SIDODADI_RAMUNIA_PL
02LBP0497,,98.5805,3.6561,SEI_SEMAYANG_PL
02LBP0498,,98.606,3.7449,PERAK_RESIDENCE_PL
02LBP0499,,98.5212,3.5695,NAMO_RUBE_JULU_CM
02LBP0500,,98.8705,3.6288,I2_KUALANAMU_PERKANTORAN_AP
02LBP0502,,98.54,3.4894,LAU_BAKERI_MT
02LBP0503,,98.775,3.6392,PERHUBUNGAN_SEI_TUAN_MT
02LBP0504,,98.6961,3.3155,DUSUN_TALAPETA_PL
02LBP0505,,98.7386,3.7478,TJREJO_SEI_TUAN_PL
02LBP0507,,98.708,3.4272,STM_HILIR_DELISERDANG_MT
02LBP0508,,98.777,3.7094,BAGAN_SEI_PERCUT_PL
02LBP0510,,98.5977,3.7086,KLUMPANG_PERAK_MT
02LBP0511,,98.8442,3.5898,GERBANG_TOLL_KUALANAMU_TB
02LBP0512,,98.7153,3.6094,I2_UNIVERSITAS_MEDAN_DH
02LBP0515,,98.7626,3.5869,SEDERHANA_SEROJA_PERCUT_ST
02LBP0516,,98.5922,3.5982,PENDIDIKAN_PAYAGELI_MT
02LBP0517,,98.8169,3.6419,AMAL_BATANGKUIS_MT
02LBP0520,,98.7397,3.4986,UJUNG_SERDANG_BESAR_CM
02LBP0521,,98.7693,3.569,MAHONI_TELAGA_SARI_CM
02LBP0522,,98.6026,3.5839,ARRASIDAH_TANJUNG_BALAI_CM
02LBP0524,,98.8533,3.4759,PAYA_ITIK_LOKONG_MT
02LBP0525,,98.721,3.2366,SIBUNGA_HILIR_SINEMBAH_TB
02LBP0526,,98.7017,3.1182,PARIBUAN_GUNUNG_MERIAH_TB
02LBP0527,,98.5687,3.415,SUKADAME_KUTALIMBARU_MT
02LBP0528,,98.7149,3.2567,TIGAJUHAR_SINEMBAH_MT
02LBP0529,,98.6517,3.6375,KELENTENG_TANJUNG_GUSTA_NEW_EB
02LBP0530,,98.6152,3.6158,PERUM_GIVENCY_ONE_NEW_MT
02LBP0531,,98.6897,3.495,SETIA_DELITUA_TB
02LHM0001,,97.4945,0.9941,COLLIN_ONOLIMBU_MT
02LHM0002,,97.5758,1.0863,HILIUSO_LOLOFITU_MT
02LHM0003,,97.4699,1.0255,IRAONOGAMBO_MANDREHE_MT
02LHM0004,,97.4657,0.9685,SIMPANGTIGA_LAHOMI_MT
02LHM0005,,97.5472,1.0563,LOLOGOLU_MANDREHE_MT
